INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
144323851,07/08/2015 12:00:00 AM,03:47:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,18-24,F,BLACK,1010861,243330,40.834528146,-73.903836069
144323117,07/08/2015 12:00:00 AM,01:00:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,998546,185857,40.676807958,-73.948461523
144323115,07/08/2015 12:00:00 AM,00:09:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1009741,238332,40.820813371,-73.90790245
144323116,07/07/2015 12:00:00 AM,23:30:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1012560,178850,40.657541588,-73.897967725
144323114,07/07/2015 12:00:00 AM,23:26:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1026855,262287,40.886496661,-73.845917418
144323113,07/07/2015 12:00:00 AM,13:20:00,BRONX,43,0,,true,18-24,M,BLACK,18-24,M,BLACK,1021182,244763,40.838424184,-73.866530759
158763862,07/06/2015 12:00:00 AM,12:30:00,QUEENS,104,0,,false,,,,25-44,M,WHITE,1014716,195512,40.703267814,-73.890121842
144256276,07/05/2015 12:00:00 AM,05:57:00,BROOKLYN,69,0,,false,,,,18-24,M,BLACK,1008070,171548,40.637512401,-73.914176168
144240975,07/05/2015 12:00:00 AM,04:27:00,BROOKLYN,75,0,,false,25-44,M,BLACK,18-24,M,BLACK,1020506,185031,40.674478076,-73.869295883
144240974,07/05/2015 12:00:00 AM,03:29:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,BLACK,1017496,247433,40.845767194,-73.879838554
144240973,07/05/2015 12:00:00 AM,02:50:00,MANHATTAN,26,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,997098,237847,40.819509618,-73.953582535
144236081,07/04/2015 12:00:00 AM,22:30:00,BROOKLYN,60,0,,false,,,,45-64,M,ASIAN/PAC.ISL,988801,150261,40.579114796,-73.983618179
144236080,07/04/2015 12:00:00 AM,19:30:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1029539,260800,40.882401952,-73.836220617
144236078,07/04/2015 12:00:00 AM,18:29:00,BROOKLYN,79,0,,false,<18,M,BLACK,25-44,M,BLACK,999849,193276,40.697169212,-73.943746775
158533834,07/04/2015 12:00:00 AM,11:45:00,QUEENS,111,0,,false,,,,18-24,M,BLACK,1048524,216410,40.760446527,-73.767989674
144230305,07/04/2015 12:00:00 AM,03:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS     ,true,,,,25-44,M,BLACK,1006026,185469,40.675727746,-73.921495901
144235830,07/04/2015 12:00:00 AM,02:34:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1013828,175990,40.649687373,-73.8934102
144235829,07/04/2015 12:00:00 AM,01:00:00,BRONX,45,0,,false,,,,18-24,M,BLACK,1032140,242004,40.830798914,-73.826948796
144235827,07/03/2015 12:00:00 AM,23:04:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD       ,true,25-44,M,BLACK,25-44,M,BLACK,1000625,190785,40.690330592,-73.940954341
144235828,07/03/2015 12:00:00 AM,21:00:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,1008624,236597,40.816054438,-73.911944469
144235826,07/03/2015 12:00:00 AM,16:45:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1001680,157429,40.598773559,-73.937236264
144208939,07/03/2015 12:00:00 AM,10:43:00,BROOKLYN,79,0,,false,,,,45-64,M,BLACK,1000734,192714,40.695625049,-73.940556575
144198047,07/02/2015 12:00:00 AM,23:55:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,1045744,198664,40.71175806,-73.778186885
144198046,07/02/2015 12:00:00 AM,22:25:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1006760,182355,40.667178679,-73.918860129
144165948,07/02/2015 12:00:00 AM,03:25:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,997041,232434,40.804652522,-73.953798786
144165947,07/01/2015 12:00:00 AM,22:25:00,BROOKLYN,70,0,,true,,,,18-24,M,BLACK HISPANIC,994561,177070,40.652695127,-73.962841675
144134884,07/01/2015 12:00:00 AM,02:50:00,MANHATTAN,25,0,,false,,,,25-44,F,BLACK,1000622,233781,40.808343756,-73.940860491
144134883,07/01/2015 12:00:00 AM,00:52:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1049487,191469,40.691982732,-73.764755296
144101611,06/29/2015 12:00:00 AM,22:46:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,1001752,241629,40.829882139,-73.9367581
144101611,06/29/2015 12:00:00 AM,22:46:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,18-24,M,BLACK,1001752,241629,40.829882139,-73.9367581
144101611,06/29/2015 12:00:00 AM,22:46:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,<18,M,BLACK,1001752,241629,40.829882139,-73.9367581
144101611,06/29/2015 12:00:00 AM,22:46:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,<18,M,BLACK,1001752,241629,40.829882139,-73.9367581
144100988,06/29/2015 12:00:00 AM,22:09:00,BRONX,49,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1021749,255056,40.866672993,-73.864424076
144079982,06/29/2015 12:00:00 AM,02:02:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,990954,203046,40.723996754,-73.975815082
144083048,06/29/2015 12:00:00 AM,00:21:00,BROOKLYN,81,0,,true,,,,25-44,M,ASIAN/PAC.ISL,1004384,187806,40.682146168,-73.927408558
158763861,06/28/2015 12:00:00 AM,20:26:00,MANHATTAN,25,0,,false,,,,18-24,M,BLACK,1000598,231062,40.800880893,-73.940953807
144064912,06/28/2015 12:00:00 AM,20:14:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,18-24,M,BLACK,962822,174282,40.645022746,-74.077216847
144055149,06/28/2015 12:00:00 AM,04:07:00,BROOKLYN,62,0,,false,,,,25-44,M,WHITE HISPANIC,986601,157063,40.597785788,-73.991535649
144071711,06/28/2015 12:00:00 AM,00:30:00,QUEENS,113,0,MULTI DWELL - APT BUILD       ,true,25-44,M,BLACK,25-44,M,BLACK,1047038,184470,40.672789843,-73.773651622
144055147,06/27/2015 12:00:00 AM,04:55:00,BROOKLYN,88,0,,false,25-44,M,BLACK,25-44,M,UNKNOWN,995302,190524,40.689622454,-73.960149132
158533833,06/27/2015 12:00:00 AM,04:30:00,MANHATTAN,23,0,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,998829,226859,40.789347893,-73.947352413
144055499,06/27/2015 12:00:00 AM,01:47:00,QUEENS,114,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008002,224803,40.783684831,-73.914233311
144071710,06/27/2015 12:00:00 AM,00:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS     ,true,,,,25-44,M,BLACK,1001028,229572,40.796790443,-73.939404406
144055148,06/26/2015 12:00:00 AM,22:24:00,BROOKLYN,60,0,,false,25-44,M,BLACK,18-24,M,BLACK,986771,148698,40.574825477,-73.99092661
144055498,06/26/2015 12:00:00 AM,22:20:00,QUEENS,113,0,,false,<18,M,BLACK,18-24,M,BLACK,1051285,194064,40.699091943,-73.758245873
143996999,06/25/2015 12:00:00 AM,15:09:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,M,BLACK,985690,147743,40.57220443,-73.994818082
143987943,06/25/2015 12:00:00 AM,10:05:00,BROOKLYN,71,0,,false,,,,18-24,M,BLACK,997696,182041,40.666335224,-73.951533552
143977249,06/25/2015 12:00:00 AM,02:28:00,BRONX,43,0,,false,,,,18-24,M,BLACK,1022179,245536,40.840541616,-73.862923277
143977249,06/25/2015 12:00:00 AM,02:28:00,BRONX,43,0,,true,,,,18-24,M,BLACK,1022179,245536,40.840541616,-73.862923277
143977249,06/25/2015 12:00:00 AM,02:28:00,BRONX,43,0,,false,,,,25-44,M,BLACK,1022179,245536,40.840541616,-73.862923277
143977249,06/25/2015 12:00:00 AM,02:28:00,BRONX,43,0,,true,,,,25-44,M,BLACK,1022179,245536,40.840541616,-73.862923277
143977248,06/24/2015 12:00:00 AM,22:30:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,1012132,252132,40.858683114,-73.899206402
143960916,06/24/2015 12:00:00 AM,15:24:00,MANHATTAN,25,2,GROCERY/BODEGA                ,false,,,,18-24,F,BLACK,1001354,234576,40.810524424,-73.938214246
143960916,06/24/2015 12:00:00 AM,15:24:00,MANHATTAN,25,2,GROCERY/BODEGA                ,false,,,,25-44,M,BLACK,1001354,234576,40.810524424,-73.938214246
143960916,06/24/2015 12:00:00 AM,15:24:00,MANHATTAN,25,2,GROCERY/BODEGA                ,false,,,,<18,M,BLACK,1001354,234576,40.810524424,-73.938214246
143960915,06/24/2015 12:00:00 AM,12:22:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1017640,182557,40.667698779,-73.879640265
143924256,06/23/2015 12:00:00 AM,15:04:00,MANHATTAN,32,0,,false,18-24,M,BLACK,<18,M,BLACK,998271,235692,40.813592964,-73.94934907
143924256,06/23/2015 12:00:00 AM,15:04:00,MANHATTAN,32,0,,false,<18,M,BLACK,<18,M,BLACK,998271,235692,40.813592964,-73.94934907
143922865,06/23/2015 12:00:00 AM,13:11:00,BROOKLYN,60,0,,false,18-24,M,BLACK,18-24,M,BLACK,986713,149102,40.575934395,-73.991135245
143908168,06/23/2015 12:00:00 AM,02:13:00,BRONX,40,0,,false,,,,25-44,M,BLACK HISPANIC,1005131,233224,40.80680544,-73.924574265
143908167,06/23/2015 12:00:00 AM,00:10:00,QUEENS,107,0,,false,,,,18-24,M,BLACK,1037844,199123,40.713069282,-73.806679164
143907465,06/22/2015 12:00:00 AM,23:50:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1022005,146737,40.569362893,-73.864106049
143907467,06/22/2015 12:00:00 AM,23:45:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,F,BLACK,999155,226676,40.788845063,-73.946175538
143907466,06/22/2015 12:00:00 AM,23:34:00,BRONX,52,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1016552,260706,40.88220104,-73.88318653
143877930,06/22/2015 12:00:00 AM,05:24:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,1001213,229173,40.795694944,-73.93873725
143877929,06/22/2015 12:00:00 AM,01:29:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,1000177,192905,40.696150319,-73.942564786
143886711,06/22/2015 12:00:00 AM,00:02:00,BROOKLYN,60,0,,true,,U,UNKNOWN,45-64,M,WHITE HISPANIC,984688,150503,40.579780195,-73.998424655
143877356,06/21/2015 12:00:00 AM,23:50:00,QUEENS,101,0,,false,,,,18-24,M,BLACK,1053332,156195,40.595134396,-73.751251409
158533832,06/21/2015 12:00:00 AM,22:23:00,BROOKLYN,60,0,,false,,,,<18,M,BLACK,990824,149705,40.577587416,-73.976336071
143872375,06/21/2015 12:00:00 AM,20:25:00,QUEENS,100,0,,false,18-24,M,BLACK,25-44,F,BLACK,1034719,152716,40.585710787,-73.818298738
143872374,06/21/2015 12:00:00 AM,16:00:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,1000104,173345,40.64246262,-73.94287404
143871852,06/21/2015 12:00:00 AM,09:21:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK HISPANIC,1033678,238650,40.821584683,-73.821415888
143871851,06/21/2015 12:00:00 AM,04:58:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,<18,M,BLACK,1025866,238415,40.820979933,-73.849642388
143871849,06/21/2015 12:00:00 AM,02:17:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1037418,153512,40.587879866,-73.808575342
143871850,06/21/2015 12:00:00 AM,00:58:00,BROOKLYN,75,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1014496,185298,40.675233503,-73.890961155
143877928,06/20/2015 12:00:00 AM,23:47:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1041112,155737,40.593964103,-73.795256785
143871848,06/20/2015 12:00:00 AM,21:00:00,BRONX,46,0,,false,,,,<18,M,BLACK,1011330,249447,40.851316088,-73.902116523
143871492,06/20/2015 12:00:00 AM,09:00:00,BROOKLYN,77,0,,false,,,,25-44,F,BLACK,1003560,185787,40.676606306,-73.930385263
143871491,06/20/2015 12:00:00 AM,06:30:00,MANHATTAN,28,0,,false,,,,25-44,M,BLACK,997406,230838,40.800271403,-73.952483488
143871490,06/20/2015 12:00:00 AM,01:20:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1044591,156201,40.595214685,-73.782725754
143871489,06/19/2015 12:00:00 AM,22:20:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,1003508,242080,40.83111635,-73.930411516
143828365,06/19/2015 12:00:00 AM,08:54:00,BRONX,52,0,MULTI DWELL - APT BUILD       ,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1019084,258676,40.876619694,-73.874040533
143828365,06/19/2015 12:00:00 AM,08:54:00,BRONX,52,0,MULTI DWELL - APT BUILD       ,false,25-44,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1019084,258676,40.876619694,-73.874040533
143828364,06/19/2015 12:00:00 AM,08:31:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,989333,194229,40.699797262,-73.981669902
143819363,06/18/2015 12:00:00 AM,21:35:00,BROOKLYN,71,0,,false,45-64,M,BLACK,25-44,M,BLACK,999005,181250,40.66416202,-73.94681682
143819362,06/18/2015 12:00:00 AM,12:35:00,MANHATTAN,24,0,SMALL MERCHANT                ,true,25-44,M,BLACK,25-44,M,BLACK,993543,230539,40.799455636,-73.966436613
143819362,06/18/2015 12:00:00 AM,12:35:00,MANHATTAN,24,0,SMALL MERCHANT                ,true,45-64,M,BLACK,25-44,M,BLACK,993543,230539,40.799455636,-73.966436613
143790877,06/17/2015 12:00:00 AM,17:38:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,<18,M,UNKNOWN,1001064,200639,40.717376682,-73.939346736
143778622,06/17/2015 12:00:00 AM,13:56:00,QUEENS,115,0,MULTI DWELL - APT BUILD       ,false,,,,25-44,M,BLACK HISPANIC,1016827,214350,40.754965965,-73.882417057
143890896,06/17/2015 12:00:00 AM,13:15:00,BROOKLYN,60,0,,false,,,,45-64,M,WHITE,992606,148978,40.575590444,-73.96992205
143770880,06/17/2015 12:00:00 AM,05:00:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,962759,168597,40.629418484,-74.077425758
143770880,06/17/2015 12:00:00 AM,05:00:00,STATEN ISLAND,120,0,,false,<18,M,BLACK,25-44,M,BLACK HISPANIC,962759,168597,40.629418484,-74.077425758
143726436,06/15/2015 12:00:00 AM,20:28:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,18-24,M,BLACK,959784,171202,40.636560937,-74.088153047
143726437,06/15/2015 12:00:00 AM,20:11:00,BRONX,43,0,,false,,U,UNKNOWN,18-24,M,BLACK,1020719,240758,40.827433546,-73.868225792
143715162,06/15/2015 12:00:00 AM,15:14:00,BRONX,48,0,,false,18-24,F,BLACK,25-44,F,WHITE HISPANIC,1013548,247835,40.846884547,-73.894106262
143715162,06/15/2015 12:00:00 AM,15:14:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1013548,247835,40.846884547,-73.894106262
143715162,06/15/2015 12:00:00 AM,15:14:00,BRONX,48,0,,false,<18,M,BLACK,25-44,F,WHITE HISPANIC,1013548,247835,40.846884547,-73.894106262
143704604,06/15/2015 12:00:00 AM,02:50:00,BROOKLYN,71,0,,false,25-44,M,BLACK,18-24,M,BLACK,995296,178641,40.657006293,-73.96019024
143704604,06/15/2015 12:00:00 AM,02:50:00,BROOKLYN,71,0,,false,25-44,M,BLACK,25-44,M,BLACK,995296,178641,40.657006293,-73.96019024
143697019,06/14/2015 12:00:00 AM,20:00:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,984147,150278,40.579162625,-74.000372232
143697019,06/14/2015 12:00:00 AM,20:00:00,BROOKLYN,60,0,,false,,,,65+,M,BLACK HISPANIC,984147,150278,40.579162625,-74.000372232
143682688,06/14/2015 12:00:00 AM,06:46:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,<18,M,BLACK,18-24,M,BLACK HISPANIC,1018829,243631,40.835326701,-73.875040226
143682687,06/14/2015 12:00:00 AM,04:32:00,BROOKLYN,75,0,,false,,,,18-24,M,WHITE HISPANIC,1022022,185407,40.675503772,-73.863828493
143682686,06/14/2015 12:00:00 AM,03:15:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1006709,238639,40.821664228,-73.918856034
158763859,06/13/2015 12:00:00 AM,23:25:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,997897,175677,40.648867133,-73.9508219
143708037,06/13/2015 12:00:00 AM,22:30:00,QUEENS,102,0,COMMERCIAL BLDG               ,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1023701,188509,40.684010726,-73.857757331
143708037,06/13/2015 12:00:00 AM,22:30:00,QUEENS,102,0,COMMERCIAL BLDG               ,false,,U,UNKNOWN,25-44,M,BLACK,1023701,188509,40.684010726,-73.857757331
143677942,06/13/2015 12:00:00 AM,21:07:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1012119,252873,40.860716975,-73.899250317
143677942,06/13/2015 12:00:00 AM,21:07:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,1012119,252873,40.860716975,-73.899250317
143677942,06/13/2015 12:00:00 AM,21:07:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,1012119,252873,40.860716975,-73.899250317
143677947,06/13/2015 12:00:00 AM,20:45:00,BRONX,52,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1018971,258740,40.876795799,-73.874448812
143677941,06/13/2015 12:00:00 AM,19:23:00,MANHATTAN,18,0,HOTEL/MOTEL                   ,false,25-44,M,WHITE,45-64,F,WHITE,991425,215009,40.756831851,-73.974103073
143677940,06/13/2015 12:00:00 AM,05:35:00,BROOKLYN,75,0,,false,25-44,M,BLACK,45-64,M,BLACK,1016390,179478,40.659252236,-73.884160821
143697018,06/13/2015 12:00:00 AM,04:15:00,BROOKLYN,70,0,,false,25-44,M,BLACK,25-44,M,BLACK,995410,177999,40.655244,-73.959780431
143697018,06/13/2015 12:00:00 AM,04:15:00,BROOKLYN,70,0,,true,25-44,M,BLACK,25-44,M,BLACK,995410,177999,40.655244,-73.959780431
143677939,06/13/2015 12:00:00 AM,02:15:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1010838,181519,40.664872739,-73.904163557
143677938,06/12/2015 12:00:00 AM,23:42:00,BRONX,45,0,,false,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1027617,244000,40.836300717,-73.843279919
143677936,06/12/2015 12:00:00 AM,22:17:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1035549,205727,40.731209233,-73.814907243
143677937,06/12/2015 12:00:00 AM,22:04:00,BROOKLYN,67,0,,false,18-24,M,BLACK,25-44,M,BLACK,997237,172337,40.639700543,-73.953206763
143677649,06/12/2015 12:00:00 AM,20:55:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,BLACK,1009787,241618,40.829832371,-73.907723745
143677648,06/12/2015 12:00:00 AM,17:50:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1009945,244103,40.836652519,-73.907143295
143677650,06/12/2015 12:00:00 AM,16:55:00,BRONX,42,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1012059,244779,40.838501539,-73.899500797
143656407,06/12/2015 12:00:00 AM,15:45:00,BRONX,42,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1010042,241269,40.828873725,-73.906803648
143656408,06/12/2015 12:00:00 AM,13:58:00,BROOKLYN,63,0,,false,,,,18-24,M,BLACK,1005841,168714,40.629739386,-73.922216487
143641823,06/12/2015 12:00:00 AM,03:37:00,BROOKLYN,73,0,,false,,,,18-24,F,BLACK,1007932,188344,40.683614074,-73.914614405
143641823,06/12/2015 12:00:00 AM,03:37:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1007932,188344,40.683614074,-73.914614405
143641822,06/12/2015 12:00:00 AM,02:15:00,MANHATTAN,28,0,,false,18-24,M,BLACK,25-44,M,BLACK,999078,233100,40.806477325,-73.946439422
143641822,06/12/2015 12:00:00 AM,02:15:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,999078,233100,40.806477325,-73.946439422
143641824,06/12/2015 12:00:00 AM,01:18:00,BROOKLYN,77,0,COMMERCIAL BLDG               ,true,,,,25-44,M,BLACK,1001880,183866,40.671337099,-73.936447001
143641821,06/11/2015 12:00:00 AM,19:00:00,QUEENS,103,0,,false,,U,UNKNOWN,18-24,M,BLACK,1041377,197514,40.708630864,-73.793948756
143641819,06/11/2015 12:00:00 AM,13:51:00,BRONX,48,0,,false,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1016751,246584,40.843439713,-73.882535362
143613871,06/11/2015 12:00:00 AM,00:10:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1022311,259926,40.880037227,-73.862364508
143613173,06/10/2015 12:00:00 AM,22:45:00,QUEENS,103,0,,false,45-64,M,BLACK,25-44,M,BLACK,1037132,191587,40.69238906,-73.809306633
143613172,06/10/2015 12:00:00 AM,21:30:00,BRONX,45,0,,false,,,,25-44,M,BLACK,1042148,250602,40.854337913,-73.790710336
143613870,06/10/2015 12:00:00 AM,19:36:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,1000719,233431,40.807382922,-73.940510955
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,987977,188618,40.684397035,-73.98656334
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,,U,UNKNOWN,18-24,M,BLACK,987977,188618,40.684397035,-73.98656334
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,M,BLACK,987977,188618,40.684397035,-73.98656334
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,987977,188618,40.684397035,-73.98656334
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,,U,UNKNOWN,25-44,M,BLACK,987977,188618,40.684397035,-73.98656334
143613175,06/10/2015 12:00:00 AM,17:51:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS     ,false,,U,UNKNOWN,25-44,M,BLACK HISPANIC,987977,188618,40.684397035,-73.98656334
143600774,06/10/2015 12:00:00 AM,12:22:00,QUEENS,109,0,,false,,,,18-24,M,BLACK,1035369,214591,40.755539692,-73.815489341
143613872,06/10/2015 12:00:00 AM,08:00:00,BRONX,46,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,BLACK,1011711,248986,40.850049605,-73.900741228
143582954,06/09/2015 12:00:00 AM,23:40:00,BRONX,52,0,,false,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1010668,253614,40.862755258,-73.904493002
143582954,06/09/2015 12:00:00 AM,23:40:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1010668,253614,40.862755258,-73.904493002
143582955,06/09/2015 12:00:00 AM,22:52:00,BRONX,48,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1015109,251170,40.856032809,-73.888448814
143582956,06/09/2015 12:00:00 AM,20:41:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007753,235353,40.812642367,-73.915095523
143583695,06/09/2015 12:00:00 AM,19:57:00,MANHATTAN,23,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1000267,225915,40.786754376,-73.942161626
143583694,06/09/2015 12:00:00 AM,18:34:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,998246,190151,40.68859449,-73.949534164
143582957,06/09/2015 12:00:00 AM,13:10:00,BRONX,40,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1011277,237785,40.819307445,-73.902355087
143582957,06/09/2015 12:00:00 AM,13:10:00,BRONX,40,0,,false,,U,UNKNOWN,18-24,M,WHITE HISPANIC,1011277,237785,40.819307445,-73.902355087
143560606,06/09/2015 12:00:00 AM,08:45:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1011313,169770,40.632622856,-73.902498532
143551786,06/09/2015 12:00:00 AM,01:40:00,BRONX,41,0,,false,,,,25-44,M,BLACK,1011951,236105,40.814694231,-73.899926916
143551785,06/09/2015 12:00:00 AM,00:42:00,BROOKLYN,70,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,994524,175698,40.648929328,-73.962977108
143552551,06/08/2015 12:00:00 AM,23:33:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,BLACK,1000243,171648,40.637804468,-73.942377197
143551787,06/08/2015 12:00:00 AM,21:51:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,1000515,237599,40.818823297,-73.941237759
143552550,06/08/2015 12:00:00 AM,21:47:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS     ,true,,,,25-44,M,BLACK,1012833,175130,40.647330127,-73.896999556
143551788,06/08/2015 12:00:00 AM,21:32:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK HISPANIC,1020118,240039,40.825462558,-73.870401262
143551789,06/08/2015 12:00:00 AM,21:02:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1009736,250146,40.853239381,-73.907875626
158763860,06/08/2015 12:00:00 AM,19:45:00,BRONX,49,0,,false,,,,18-24,M,BLACK,1027295,251236,40.856162957,-73.844397124
